0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.5396309,1.3365288,0.9445801,0.82813644,0.9728012,1.790596,1.6037292,1.2549858,1.5949097,1.6135063,2.416195,1.4365387,2.0026665,0.8297844,1.1632195,1.5216522,1.2932358,1.5493431,1.1246109,1.433033,1.7236633,1.89888,1.5031967,1.9798393,1.0878601
1.6133728,1.1904907,1.1318741,0.7735176,1.3705063,1.9230881,1.7241325,1.153801,1.2446785,1.6729546,2.2640114,2.0650406,1.6659279,2.2637749,1.3735733,2.1029167,1.7003441,3.8078537,2.2996216,1.8749199,2.168995,2.2578964,2.2733383,1.7633934,1.8622437
1.7667007,1.5447426,1.3254738,0.9674988,1.8919525,2.0019302,1.5949059,1.5735359,2.0336418,1.7117653,2.215454,2.8192558,1.6361046,1.197773,2.2608223,2.4929504,2.2936783,2.4125366,2.2966537,2.6843796,2.5195427,2.6652145,2.4539223,1.9752922,2.4564362
1.1078911,0.68683624,0.6241913,0.5970001,0.9247055,2.4806252,1.4997902,3.4747353,1.1442146,1.1105919,1.0243607,1.0251999,0.72240067,0.8063164,0.8776169,1.1677284,1.281887,0.68556595,0.7614975,1.15485,0.93190765,1.103157,1.1425629,0.9119415,0.9076843
2.490921,1.8886452,1.6509361,1.9385567,2.2929611,2.2510185,1.7415352,1.7613869,3.266098,2.9188232,1.9548836,2.8350334,1.3643913,1.0967941,2.204956,1.7778778,1.7929955,2.0298882,2.3241463,2.3666763,1.0606003,1.8939743,1.3200035,1.6882362,1.9835205
2.480587,1.7175751,1.4975281,1.2409592,1.7538567,2.5056725,1.8783455,1.3778152,2.0139923,2.2733498,2.4381676,2.3619308,12.306374,1.5879211,2.2494736,1.9783173,2.758587,2.1867714,1.9475632,2.0405807,6.1418953,2.3842773,2.4608765,2.3196373,1.8587608
2.8068352,3.37249,1.5138092,1.2059555,2.323265,2.3663368,2.7277946,3.1388092,2.635067,2.164093,2.7401428,2.7784767,1.00354,1.534832,2.2870255,2.1111145,2.440014,1.9151459,2.1012764,2.1813622,1.5414276,1.670372,1.6782227,1.4430847,1.3804016
2.697937,3.55661,2.0586853,1.3076096,1.9418564,3.024231,3.7518616,3.003498,2.8763046,2.8763351,3.10001,2.8680573,1.448555,9.617577,2.473919,2.5474854,2.9168243,12.863331,3.166626,2.4972763,2.567337,2.7252235,2.5577888,1.8505135,2.1652374
1.7955742,1.9700928,1.9934616,2.3382378,2.0305977,1.6689911,1.8484116,1.8359032,2.128849,2.0870476,2.201912,2.3533592,1.2955856,1.6700287,1.8793755,1.9750023,2.2805977,1.8410873,2.678444,2.162403,2.1791458,2.009964,2.1672287,8.321499,1.7767754
1.9670982,2.1577263,2.3514328,3.4542732,2.3020363,2.0223541,2.2670288,2.2206306,1.9682465,2.6349068,2.9524193,2.8135033,1.7289505,1.3053322,2.158886,1.9734993,2.3318443,2.2082672,2.2304535,2.1062698,2.1733284,2.2591705,2.575531,20.154385,1.8112755
2.5745888,1.6164284,1.5997429,1.7759094,1.9355354,2.4370155,2.397911,1.6488304,1.6662979,1.7770538,4.2795906,2.7227936,0.9350395,1.4237328,1.0076447,2.2530746,26.540958,1.7174644,1.5051956,1.1567192,2.3143501,1.8435059,2.0372505,0.82624817,1.0975533
1.7535248,1.2169952,0.9029579,1.0379448,1.1767845,1.0035057,1.2078285,1.0060158,1.3345757,1.4104309,1.3017006,1.6654701,0.92848206,1.0659561,1.4687767,1.2319298,1.7248001,1.6164856,1.361599,1.3103409,0.9121895,1.1465187,1.2616158,1.2739029,0.9205704
0.89175415,0.7718506,1.0160141,0.8502846,0.77085495,0.80677795,0.79055023,0.5959091,1.1962891,0.9286804,1.1449814,1.4022026,0.90538406,0.6235771,1.0916214,0.7467613,1.0536423,1.0947609,0.9376793,1.2967453,1.6236534,1.0830116,0.969471,1.4338875,0.72252655
1.1206207,1.4513016,1.0197525,0.70199203,1.1433563,8.768967,3.6740112,3.5056686,1.6581268,1.5889664,1.7976799,1.581047,5.5573463,0.81692886,1.8175163,1.803936,1.8097725,1.7162399,2.1473427,2.1007004,1.995388,2.1178055,2.0635338,1.5104179,2.3348007
1.8740768,1.8493805,2.0961075,27.612415,2.4698143,2.404461,1.5019226,1.8962898,2.0594635,2.6237602,2.4104385,2.50206,1.437191,1.937706,2.1338081,13.3874855,1.8582077,2.218155,2.1107788,1.7437325,1.8330879,2.3427467,2.436287,2.4091263,2.0375175
1.8811111,1.229763,1.2627869,0.8899689,1.2924004,2.0007477,1.8009834,2.0062141,2.074623,1.6446381,2.1699333,2.310093,1.9369698,9.855434,1.9519196,1.7640991,2.2022018,2.1569405,1.8098259,1.6164742,2.1327705,2.4977417,2.2951393,1.7756424,1.7198906
1.5148888,0.980114,0.6260643,0.8407173,1.3429146,1.2247162,1.5605965,1.1955948,1.7907219,1.5067139,2.0122337,2.2999573,1.8185501,1.0272293,1.6133881,2.1151505,2.1208649,1.5262871,1.7014503,1.5217133,1.8840141,2.0944443,2.0334053,1.5645256,1.682106
1.950489,18.309635,1.8304825,1.8895378,1.8776398,3.6400566,7.458996,22.121914,1.7410469,2.0415344,3.0600967,2.8203888,1.5706024,1.6268768,1.6697159,12.97855,2.6316185,2.3863144,2.6328316,2.897087,2.769764,3.125969,2.707531,2.5609245,2.2234955
2.0458946,1.432518,1.8748055,4.1259346,1.5888672,1.4245071,1.99189,1.4446869,2.0013351,2.0113068,2.1341553,2.100586,0.9548187,1.8082924,2.1364326,1.6585846,1.8407669,1.761692,2.1383095,1.7522392,1.8502922,1.8862534,2.1694221,2.355587,2.2549248
2.3411026,2.0769463,46.43019,2.7437515,2.1800842,2.110546,1.9409752,2.0766068,2.4704285,2.620575,2.4545593,3.0382156,1.7286072,1.5971069,2.6797218,2.3432083,1.9491043,2.67696,2.9386902,2.4042587,2.3314438,2.504856,2.7591782,1.7232056,2.2783852
2.5241585,2.8178444,1.9309998,1.4712372,2.3919678,4.456997,2.9362144,2.1635742,2.71669,2.4005547,4.400696,3.7453384,2.5102081,1.867302,2.1926613,3.3724518,3.71241,3.2600098,2.8474312,2.4451752,4.3154984,3.6572418,3.5295334,2.8955727,2.1024208
3.4485512,3.32576,3.3478317,3.7034416,4.330303,4.4242516,3.4756927,3.4057426,3.9261055,4.5741806,5.053776,5.556381,4.153343,3.5295563,4.258732,4.579918,3.985817,3.8936462,4.6244698,4.0933113,4.296055,4.5111084,4.7095833,4.5040855,3.7262268
1.8165245,2.5173836,2.2596512,3.6293564,2.3372612,2.2842407,2.1805153,3.0430145,2.9180298,3.022663,3.1493835,2.843563,31.133595,3.0681953,3.0214767,3.1100006,3.1018677,2.7581444,3.593956,3.5243149,3.0773697,3.8938484,3.2863312,3.772255,3.117279
1.1422615,0.9192009,1.2920952,3.234436,1.0866623,1.0312347,1.1296387,0.61665726,1.0834312,1.1758614,1.103611,1.2858467,0.775795,2.3644524,1.0492973,0.8486519,0.72177124,0.91248703,0.99620056,0.67570496,0.94771576,1.101635,0.7948265,0.66272736,0.95999527
2.3130722,2.417122,2.4390182,35.718346,3.1086159,2.4025764,2.4075737,2.0398712,3.4543571,2.9530983,2.712326,2.9243813,6.32938,32.902172,2.2306328,3.7576141,2.2603188,2.642437,2.6045303,2.7621384,2.0124893,2.6599808,2.5751762,1.6012383,2.2726784
