0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.16892189,0.17000322,0.16045363,0.16091377,0.18146229,0.17915258,0.18393008,0.18618143,0.18792765,0.1465212,0.15820408,0.1730557,0.15629652,0.17450799,0.1495675,0.16828713,0.14061028,0.14610748,0.16118221,0.15215601,0.1447094,0.16441168,0.14723086,0.14173628,0.14428489
0.1306256,0.120981,0.15176366,0.12974888,0.14236955,0.12653445,0.13658427,0.14285785,0.14469819,0.120020986,0.12124304,0.13873942,0.11981676,0.14087608,0.12158058,0.113765806,0.31397247,0.108774394,0.12561654,0.11231927,0.2850483,0.11839625,0.117643446,0.12035596,0.105201095
0.20107974,0.17481546,0.16974735,0.17576006,0.18860579,0.17816313,0.16777992,0.1903766,0.18261172,0.16274342,0.3459309,0.17597826,0.15884785,0.16981538,0.43035427,0.14832895,0.19263503,0.14338635,0.15356214,0.1861676,0.15382916,0.13860533,0.15215285,0.16206855,0.16068684
0.14001565,0.14717458,0.1439294,0.14056104,0.14392065,0.13914664,0.13836649,0.16159262,0.14394288,0.2918938,0.14632167,0.15202408,0.1497542,0.15742941,0.12458497,0.15720469,0.11000458,0.21457261,0.14485356,0.14852971,0.14747767,0.15133606,0.24313836,0.21800798,0.14328101
0.2015388,0.4100851,0.19138308,0.19401254,0.18449108,0.16152754,0.1761619,0.18242206,0.191209,0.16730127,0.15184677,0.17379382,0.17718677,0.15986134,0.15363923,0.1458552,0.19648735,0.15857898,0.18019816,0.16257454,0.1895112,0.13914265,0.13861208,0.12628601,0.1676964
0.14423096,0.15236673,0.13280563,0.11479279,0.12294078,0.1831559,0.13459203,0.1311075,0.121576875,0.10031157,0.13576153,0.124888286,0.1502737,0.1269009,0.12521338,0.15067622,0.102738716,0.10384617,0.12891659,0.13051373,0.11838322,0.1399131,0.1260987,0.13268223,0.10414737
0.20172875,0.16551214,0.21477835,0.13055356,0.18572322,0.20036194,0.20592539,0.21824808,0.20564677,0.15744482,0.1765017,0.20374587,0.16868718,0.18468691,0.14225084,0.18084736,0.11871779,0.10463193,0.2058885,0.13556893,0.13923097,0.16399617,0.15350579,0.122488976,0.13081779
0.13982452,0.12393298,0.14499676,0.13862734,0.17447764,0.129441,0.14560062,0.1293076,0.14161377,0.14299534,0.123202495,0.1485097,0.11734152,0.15031916,0.14628342,0.14353555,0.12128541,0.13093428,0.14659457,0.13729239,0.13763334,0.14398058,0.15362673,0.13749626,0.16156653
0.16875264,0.1624561,0.19414964,0.14638259,0.17383033,0.14585635,0.17825507,0.18146366,0.1888509,0.15487054,0.14941572,0.16202734,0.15692626,0.15332767,0.14080442,0.15711632,0.14228831,0.10004216,0.16691357,0.13105614,0.117433935,0.14474365,0.16008058,0.13474971,0.14451024
0.1452663,0.1564175,0.17390929,0.1420378,0.16067055,0.12968114,0.14636347,0.15569356,0.14145386,0.16477819,0.13380705,0.13345672,0.13007675,0.16240646,0.14278734,0.13354546,0.12980635,0.12272783,0.14650643,0.12793258,0.10955209,0.11520578,0.13867632,0.1110491,0.13299115
0.14466095,0.13223322,0.12995794,0.14359461,0.13053651,0.1360645,0.15359937,0.14848736,0.13848227,0.1193142,0.15059832,0.12906358,0.13984527,0.124562144,0.10740649,0.15114187,0.097197056,0.3644385,0.12672962,0.11893931,0.12125353,0.12742797,0.11502996,0.07793158,0.12224473
0.14678419,0.13003175,0.13657816,0.11854431,0.12174746,0.15728648,0.16730948,0.14759064,0.14049129,0.12540667,0.15837876,0.16197824,0.2046383,0.15558042,0.13444571,0.16277127,0.14354627,0.15114674,0.15937445,0.14211132,0.16873038,0.16265054,0.14217366,0.33538857,0.14590943
0.12812723,0.11572815,0.12067078,0.107881196,0.114412434,0.1062038,0.1132287,0.103952564,0.11218451,0.12506878,0.109422736,0.1171554,0.11807839,0.1230411,0.11024101,0.11480824,0.12297898,0.11887913,0.11350952,0.09962244,0.132377,0.120307155,0.115779065,0.11457489,0.11934768
0.10362735,0.12328865,0.14250408,0.0990696,0.13453715,0.119357206,0.13722023,0.1358865,0.15650043,0.1277952,0.11983276,0.13584515,0.1079989,0.1508027,0.15343577,0.12979479,0.12299754,0.09509073,0.15340935,0.12744626,0.13293631,0.16871619,0.15500633,0.117792405,0.16476993
0.16812074,0.15955944,0.1601311,0.15289316,0.17128982,0.17265649,0.17614567,0.19811407,0.17640647,0.14093883,0.16140644,0.1932063,0.14912893,0.18788779,0.15265536,0.19628735,0.13877825,0.18602006,0.17724545,0.18379557,0.16300769,0.16797219,0.15833047,0.15997253,0.18966615
0.22454788,0.18919133,0.21570149,0.64455616,0.20423009,0.18956192,0.20101246,0.1937589,0.19333369,0.2258838,0.21032006,0.21805735,0.1893317,0.19256933,0.17138667,0.22260518,0.17848809,0.16181098,0.18438055,0.507093,0.17749397,0.17995091,0.2153717,0.18840654,0.18128029
0.0754638,0.08585951,0.053447273,0.10112527,0.09836499,0.074868925,0.08070708,0.05842524,0.083106555,0.073520795,0.06348535,0.061527252,0.0598346,0.072773546,0.06942585,0.06028784,0.2605709,0.0714399,0.06008907,0.04933847,0.0956499,0.059817377,0.077674806,0.06977847,0.0851999
0.15163407,0.14407514,0.13259819,0.12813433,0.13589047,0.12374642,0.14041197,0.15117247,0.15515709,0.21956772,0.13208139,0.14278546,0.1328085,0.14857346,0.14215024,0.13089015,0.10640513,0.17458712,0.12738311,0.12968779,0.11886305,0.12879232,0.12506004,0.122219205,0.13654692
0.19416912,0.1713696,0.16892487,0.1455351,0.16871211,0.3642361,0.19232619,0.19523753,0.18425554,0.16260377,0.18681327,0.17757046,0.20558518,0.17169946,0.15170126,0.184058,0.16878557,0.16035976,0.17992976,0.14558902,0.16925927,0.16418342,0.15785502,0.37209404,0.16149177
0.10886492,0.10626851,0.12277433,0.10827577,0.13459933,0.112279065,0.12793574,0.13404118,0.11373399,0.16264902,0.12067223,0.13238579,0.14007388,0.1500375,0.13519786,0.13362743,0.11917501,0.40048164,0.1618535,0.14832315,0.15134242,0.17652924,0.17756046,0.17261755,0.19177674
0.17735752,0.21320288,0.16929823,0.20935884,0.13887371,0.18676314,0.18050338,0.18458374,0.15261792,0.14982866,0.21007426,0.17873459,0.13445306,0.16051014,0.15547341,0.20658909,0.16941102,0.17037962,0.1671985,0.19156776,0.2970446,0.18834613,0.17639375,0.16115884,0.18753847
0.2337261,0.2187733,0.21357323,0.21588154,0.21659197,0.21914618,0.22370246,0.21085414,0.21319741,0.19015191,0.22247307,0.23042117,0.20451242,0.21221364,0.21553943,0.2344029,0.20045492,0.2382309,0.216927,0.2240805,0.21497343,0.24036089,0.25534323,0.22821055,0.24667744
0.21082813,0.20736453,0.21862829,0.21687612,0.20476252,0.20152639,0.20606247,0.24239175,0.22867744,0.2097409,0.22180039,0.24744444,0.2305428,0.22284664,0.22995323,0.2239597,0.19505191,0.19833128,0.20725888,0.19873981,0.20684531,0.23369679,0.24782927,0.2195032,0.23867212
0.12566672,0.13597928,0.14125021,0.11042093,0.13901263,0.13023597,0.15180044,0.142805,0.1371147,0.12937178,0.13972266,0.15666924,0.31351435,0.14570387,0.1423726,0.15058686,0.16414349,0.11114198,0.16853574,0.13674743,0.15673736,0.16453852,0.16126218,0.14736266,0.15282975
0.17380102,0.17646065,0.16520628,0.17000575,0.18597873,0.16912192,0.17105599,0.14898519,0.16744797,0.12277923,0.14648613,0.1435587,0.12281456,0.16101308,0.15172839,0.13442537,0.1357522,0.11180809,0.15097456,0.14212768,0.13263386,0.13896231,0.14001425,0.13068484,0.15396056
