0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.6858368,2.1347198,0.82406616,1.9899559,1.5471802,23.135674,18.052395,2.457203,1.6874809,2.0786743,2.6862068,1.8694763,1.3620567,1.378727,1.9213257,1.4219894,2.380497,1.9978218,0.9426193,1.692379,1.6344185,1.8402367,2.009613,1.9382286,1.5491257
1.2585945,1.1967087,0.9990349,1.5222282,1.1023712,1.4310036,1.1601868,1.2942619,1.6341057,1.7733269,1.2136002,1.4983368,0.9960823,0.8770485,1.5471497,1.0858078,1.8442345,1.3928566,11.186665,1.4004135,1.7199097,8.216686,1.764782,1.7572937,1.6435432
1.7591362,1.5124779,0.90195847,0.8442154,1.6997337,0.81962967,8.243481,1.8409958,1.2211456,1.4533882,1.4315948,2.0540733,11.080578,1.219986,1.7056999,0.4335556,1.1699829,1.340435,1.0933266,1.7735786,1.1533546,1.5136642,1.5882721,1.2184105,1.9602051
0.77744293,0.78938675,1.3945656,0.8820305,3.1045609,0.91781235,0.8450928,1.0838852,1.1248856,1.2622528,0.9733963,1.2112007,0.8695297,9.478691,0.97203064,1.2188416,1.5618553,0.83812714,5.3181458,0.707283,0.8512039,0.9444847,0.7737007,2.0344887,1.4360771
1.9104881,1.739151,0.9453316,1.3921051,1.3912964,1.6287537,1.9650726,1.7050056,1.9031487,1.5666351,1.6448746,3.6942863,1.0369797,3.267933,1.4102478,2.9928474,1.2512207,1.9333038,1.8031349,1.6359482,1.426712,1.2166519,1.3241615,1.2493553,3.7086182
2.0331383,1.615963,0.7801094,0.8469124,1.3129692,3.192669,3.7094078,1.8896637,1.9321785,1.6747742,10.732296,1.1001167,0.83872604,1.7443352,1.259449,1.1315193,1.0738068,1.487133,1.0206985,1.5069313,1.2793465,1.8833427,1.4628258,1.2636375,0.8359413
1.7017059,1.6720695,1.1682968,1.4643822,1.5453796,1.2691879,1.3260918,2.1052742,1.8796043,1.5890656,1.4358559,1.8575172,2.9198036,1.4749832,1.6696739,1.0209656,1.1708794,1.4357414,1.4288483,1.3376122,1.1360893,1.3263206,1.2420044,1.21101,1.0920601
2.6343994,2.1147003,1.7854614,26.69411,7.04504,2.9691124,1.6424599,2.996746,30.478355,2.936184,2.5027466,2.0535088,2.207714,1.6970482,2.3924484,2.8186188,2.2726974,2.6712837,1.9401627,2.4343872,3.241249,2.0751038,2.9656487,5.107582,2.5802574
1.8422203,2.285324,1.4343224,1.6475143,30.175674,1.6942596,1.2210007,1.7052078,2.7171478,1.9014511,1.3650398,2.8638382,0.708622,2.9022179,1.8816643,2.7550163,1.7434044,2.1145058,3.5099945,1.5987244,1.3207245,1.528019,1.4462395,16.445332,5.066166
1.5908661,2.1843185,1.682766,2.3115196,2.0656624,1.6246033,2.1119003,1.9524612,2.5050316,2.0426712,2.0781784,1.5071373,15.094315,1.9483948,1.7440033,2.2945366,1.6937943,3.2302094,4.5924263,1.3821449,12.742699,2.082676,2.1429367,1.5473976,1.2394791
2.6819954,2.6589775,1.9774551,1.6728058,1.8209305,15.7964325,1.886776,2.8625526,2.6535149,1.5688705,3.4391823,3.9377975,1.4131851,1.4972992,2.025631,2.5923195,2.1204872,1.6424408,1.1062355,2.1799583,2.8060532,1.6867294,1.798996,1.2757072,1.1303291
1.3777313,9.71246,1.4108887,1.5511017,1.2830658,0.94678116,0.64404297,1.3604965,1.1831703,1.628933,1.135704,1.7773323,3.0956802,5.1479263,1.6503792,1.7947807,1.7970085,1.7234344,1.5647621,1.7612419,1.2479744,1.5719223,1.5707321,1.3556671,1.4428864
1.3499489,1.0887909,0.92248154,0.89938354,0.98099136,3.1400642,2.7460747,1.8947372,1.138504,1.5275459,1.026947,0.97481537,1.5698357,1.0312004,1.2326431,1.8655205,1.5403442,1.8012314,1.3406029,1.6190643,1.3687134,1.56324,1.6022186,1.4457741,0.9804878
1.13797,1.5462837,10.660725,0.69992065,0.7256279,1.0580788,1.3349152,1.5127144,0.89945984,1.6753387,1.537674,1.5165291,7.0366936,0.8686485,1.9329453,1.3536797,2.3445969,1.2138977,4.2563896,2.0721588,1.6791801,1.766346,2.0412216,1.6603127,1.9267311
2.3326874,1.7936516,1.2815018,1.4063683,1.8379936,1.5351791,0.8364067,2.4063988,2.1124763,2.3090553,1.7324982,1.751648,1.3926239,0.9765358,1.7135811,1.359314,1.7372856,1.6362114,1.244503,1.5050659,1.7637634,1.2790756,1.5425072,1.3558693,1.398571
1.1272888,1.1109734,1.2053986,0.7628174,0.91539,1.3224449,0.7940788,1.2901382,0.6373024,0.86333466,1.1148682,1.1174316,2.0411072,0.90047455,1.0198975,1.4921455,9.080452,1.19627,2.0674248,0.8051834,1.3601608,1.0290108,1.2305298,1.2534599,0.4535179
1.4046555,2.2326622,1.030056,0.9383888,0.8941269,1.3737869,1.130188,1.5064659,0.99505997,1.0671005,1.3974648,1.4214325,8.359291,0.7835617,1.5371056,5.590332,1.5135231,2.0618553,1.514328,1.1629715,1.3669853,1.2844315,1.4981308,1.426033,1.1170807
1.0472717,1.0541954,1.8062439,0.84423065,1.0985069,1.2277985,2.1487694,1.4380608,1.544796,1.7663269,1.9268227,2.1390648,1.6163979,1.4161606,1.7869644,2.017788,2.2406883,2.3058586,1.7455063,1.681778,2.565815,2.244175,1.8823128,1.5226288,2.7238426
1.0937004,0.8983536,1.0965767,2.9964943,1.0879135,0.74744415,0.7053795,0.98161316,0.91521454,1.3221169,0.98843,0.63222504,1.0295105,1.0962296,0.87262344,1.7200546,0.9788971,1.0156517,0.68795013,0.96129227,1.1331482,0.9412575,1.1040268,0.7805443,1.1221848
2.328617,1.5704422,42.97301,0.92305756,1.7881889,1.6297607,4.3762665,2.2964668,1.3499603,2.0174828,2.5787659,3.582489,7.0538406,1.7080154,2.3761406,1.3447723,2.5124664,2.4025269,1.9797974,2.6003227,2.7920952,2.5404778,3.0815659,2.486515,2.2953262
1.6474266,2.6554947,0.96331406,2.0952415,1.2305412,1.4782829,2.630268,1.7968407,1.6216049,1.6886711,2.4761467,3.223877,3.5876694,1.185379,1.6470451,1.9774437,2.6379166,9.536461,10.782089,1.2503586,3.833046,2.5180244,2.2092896,1.672718,2.5459633
2.4147873,2.1202965,1.1306267,15.63266,1.7407761,2.004734,2.9939651,2.992176,1.8856392,2.4611244,2.8242073,4.145664,1.3883209,1.943203,2.9135818,9.793507,2.5624084,1.9316711,2.2349129,2.6499672,3.0525322,2.9805298,3.3700829,2.9891548,2.950859
3.503559,3.4267082,4.194191,2.6551285,2.5733452,5.3287697,30.64289,4.3287926,5.1310654,3.4464493,26.601795,22.657745,23.675613,3.0381584,2.9714546,5.708145,20.273754,3.1781387,2.2688904,3.2867508,15.364449,3.62257,3.6088638,3.7556229,4.046715
2.5397453,1.9361801,1.9040451,3.1861305,2.4593544,2.5048637,2.665474,2.2182808,3.3569374,2.2026443,2.955803,24.139137,2.7589111,5.6492996,2.886341,3.3422203,2.2853737,2.02948,1.5654297,2.3532944,2.8815994,2.2273026,2.3434525,1.670002,16.107311
2.2171707,3.0336304,5.26054,2.1709938,2.1275024,1.4263687,1.9741974,2.152172,2.4515305,2.1715317,1.8239975,2.1689186,3.5607185,31.315506,2.0303764,2.5951118,2.3672905,2.7032852,3.0212326,2.2046623,2.2193222,1.7551689,2.23938,1.9393387,2.5878906
