0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.3433876,1.5070076,1.6254807,1.4615173,0.8926277,1.9228401,3.0468864,1.5250664,1.6183472,1.1655807,1.9433479,1.6256218,1.4376373,0.9691086,1.0059509,1.8595543,1.5787392,25.93068,1.1305313,1.1525726,1.784172,1.5760689,1.3344688,1.2051239,0.87944794
1.3967171,1.1732368,2.0127487,1.3637619,0.8048248,0.9951134,1.4462395,1.127018,1.5318413,1.5133705,1.3968506,1.1265755,1.4214287,1.6252327,1.327137,1.4265747,1.2289085,4.207966,1.7838249,1.548706,1.4524918,1.4148102,1.9495811,2.029831,1.1741867
0.99728394,0.99936676,1.1524239,0.8444214,0.72690964,1.3460312,0.96061707,1.0289268,1.3328743,0.87937546,1.1501427,1.3565826,1.2517776,0.86252594,1.2271996,1.1826401,0.8316498,8.982109,0.9812546,0.75725937,1.1531525,0.9401665,0.9661484,0.8612633,1.2479362
2.271553,2.7838326,3.389782,2.5743866,1.4670372,2.3838387,2.4322205,2.7285538,2.3303185,2.5429192,2.6205559,2.1988983,2.9209976,1.9443092,2.308525,2.747486,1.9833107,4.2840805,2.120739,2.297058,2.2234497,2.2462502,1.8195419,1.900589,1.74934
3.2587776,3.3226128,2.8335152,3.227253,3.0811691,3.50766,3.0092773,2.7203827,3.948761,3.5780144,4.5726204,3.7727776,4.0267677,2.9263191,3.3954659,4.3300056,2.9061089,2.4346466,3.2801247,3.6528778,4.487213,4.4763794,3.6117592,3.7874184,3.207859
1.4702835,1.4674416,1.4726944,1.7052155,2.1901321,2.1272202,1.736702,1.3991508,1.4435005,1.5718117,2.0684013,2.133297,2.1574135,1.4784203,1.8894997,2.2221985,2.4435768,2.2632256,2.5537453,1.986145,2.0059128,1.988491,1.926136,2.190773,3.2334404
1.5028534,1.4604988,1.0901642,1.4417381,0.8343773,1.9002304,1.1078911,0.8590355,1.7370453,1.0858498,1.4994621,1.3407516,1.1188164,0.90927124,1.0711632,1.1342239,0.7792816,2.007393,0.9248543,0.8851929,1.0314178,0.83750916,0.88331985,0.763607,0.63132477
1.6861496,1.3432503,1.0321388,1.0319519,1.8977509,1.1792831,1.1957054,0.8351021,1.3524208,1.2751694,1.5120697,1.5231972,1.3874474,1.1804581,1.11409,1.8659401,1.1779747,0.85998154,1.1454735,1.1436768,1.488945,1.4377556,1.167038,1.4216614,1.1703873
2.2617378,2.5245895,2.2444572,2.2497902,1.3962593,2.0997047,2.2586288,2.882309,2.533226,2.9478035,2.24646,2.049427,2.5084496,1.5008049,1.9595566,2.36895,1.884285,2.4829597,2.051693,1.9103737,2.0401459,2.2122192,2.0719414,1.7224693,1.7097778
2.0777168,2.325161,35.25315,2.503151,1.7757988,2.036972,1.759655,3.8833084,1.9462051,2.1227188,2.4101982,2.3155098,1.8490753,1.5469933,1.690834,2.0916786,1.8371315,4.275833,2.3443031,1.6363907,2.0765991,1.7340584,2.3365898,1.9204674,1.2466621
2.5262375,1.9370728,1.3973656,2.0068321,1.0429688,1.8628273,2.5690536,1.6520576,1.9289513,2.2213707,4.17173,2.4959335,2.265316,1.9302483,1.720295,3.3855743,1.7092361,3.5771675,1.1403122,1.99403,2.7549286,2.2836266,1.8444824,1.398201,1.160244
1.538353,1.0632553,1.1253433,1.2628746,0.6969986,1.2739258,1.452343,1.3836136,1.4748535,1.5211792,1.7447891,1.2149773,1.7439919,1.2471428,1.4650536,1.7000885,1.6531487,1.8222885,0.9337883,1.5986938,1.3953171,1.5439491,1.5216293,1.3321991,1.1631889
