0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.7507706,2.2654839,1.7437363,2.3525505,1.7477531,2.5003471,2.3810005,2.3550186,2.3857079,1.3383522,2.777172,2.243,2.3004227,2.2281914,2.324295,2.5847015,2.5933037,1.6828423,1.7697029,2.3237953,2.31958,1.9669876,1.8214226,2.5928116,1.3207283
1.0510712,1.1475945,1.1623383,1.2144356,1.1289711,1.0894203,1.2201347,1.1444397,1.2239304,1.4226913,1.4235306,1.1530685,1.0468521,1.0496788,1.7452011,0.9399719,16.74564,1.2995987,1.0961189,1.4618988,12.817665,0.8563576,1.2410088,1.9278488,0.9681053
3.3079414,2.196621,2.414177,2.1760445,3.1835632,2.7335625,2.811142,2.933838,2.9691887,1.601944,23.275078,3.5752068,2.7072525,2.8401947,30.149925,2.817646,3.6754112,2.04665,2.4822998,2.8756218,2.4274979,2.0915184,1.9946976,2.7128448,2.5009804
2.2933044,2.3332443,2.1156158,2.0237236,2.3742828,2.6460915,2.358036,2.6739883,2.6548462,13.673225,3.0027657,2.763916,2.2637901,2.673748,2.133953,3.2629776,1.9145813,7.0046463,2.344242,2.5019188,2.6907997,2.4975739,10.460846,8.562595,2.1054268
2.9326096,23.067455,2.8108711,2.7591019,2.8114967,2.2795753,2.8390121,2.854412,3.3218842,2.0472755,2.1792755,3.1197586,2.8301392,2.5167923,2.065918,2.3621902,5.9051476,1.6208878,3.0392075,2.2618217,4.408306,2.0523987,1.6480331,1.3036003,2.0818062
1.3888817,1.3879013,1.2374153,1.2698402,0.9366684,2.6243515,1.3913765,1.177742,1.13311,0.85569,1.4328613,1.3074875,2.4793053,1.1556702,1.481472,1.8537445,1.2338638,0.8482399,1.3614349,1.6213417,1.2224922,1.3240929,1.3013916,1.813652,0.8767395
1.6678314,1.566967,1.7110443,1.1050682,1.8134575,1.9888992,2.3167877,2.237934,1.912983,1.267765,1.448288,2.0111008,1.2984505,1.385067,1.0442047,1.7755508,0.80527115,0.58816147,1.5144234,1.018364,1.1590004,1.3127632,0.88137054,1.0069427,0.85910416
1.3870964,1.0488625,1.2588692,1.0598526,1.574791,1.438221,1.6586227,1.1570282,1.3958588,1.3094978,1.5311127,1.9741478,1.2557526,1.4727135,1.405014,1.8121796,1.7046509,1.2357635,1.5273666,1.2589989,1.7556152,1.6661186,1.626751,1.6813126,1.4042778
1.5557289,1.558094,1.780529,1.3150177,1.6311646,1.1902618,1.922535,1.842083,2.077896,1.5805626,1.6966324,1.7675438,1.4799843,1.4735909,1.3913422,1.7596359,1.9430084,0.7905197,1.76268,0.9076996,1.2138443,1.6293983,1.9142952,2.1282806,1.1681519
0.9846115,2.232067,1.3863144,1.3978844,1.3304596,1.0079308,1.3600655,1.8837509,1.2421722,3.3510284,1.9184074,1.5506821,1.9747658,1.9946518,1.9223366,1.644619,1.940136,1.8265266,1.8125153,1.2394829,1.3099098,1.5347595,1.7820816,1.4695778,1.398983
2.4638863,1.6013222,1.7114258,2.2102394,1.4329147,2.0774994,2.358532,1.8826904,1.5276337,1.6578903,2.4211998,1.9731903,2.3513908,1.4639244,1.2057953,2.875618,1.0721321,22.697819,1.4947624,1.689991,1.1649055,1.7626915,1.1956787,0.88576126,1.1902924
1.8459778,1.0545235,1.2974052,1.1993713,1.0171928,1.6253891,2.1134682,1.5637932,1.5149269,1.6135063,1.6549225,1.75037,3.4106903,1.396225,1.2473412,1.9463501,1.6353493,1.8930931,1.6887703,1.4501266,1.5528679,1.4927368,1.2076683,18.275162,1.1864777
1.6482658,1.0626564,1.3952751,1.0664749,1.2689362,1.3987694,1.4576454,1.369606,1.1445351,1.3236008,1.5307808,1.7643356,1.2975807,1.4878197,1.4091377,1.8334541,1.727108,1.6472855,1.6814919,1.2328377,1.9553871,1.8308716,1.9292717,1.6743507,1.4443817
0.9038124,1.3983383,1.1214104,1.0218925,1.1697769,1.2796631,1.3068428,1.3680458,1.5735779,1.1545868,1.2760124,1.3687859,1.1387177,1.5207405,1.687252,1.3523254,1.2069702,0.7683296,1.6298866,1.4006233,1.4801483,1.6991577,1.3265038,1.1473236,1.4812889
