0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.16811724,0.1389878,0.1513382,0.14139271,0.15646541,0.16191809,0.18105179,0.16383038,0.14443071,0.14722273,0.16748638,0.1685628,0.16333115,0.15236036,0.14234595,0.15209211,0.17241555,0.44184384,0.14410062,0.15743452,0.13964558,0.16539855,0.1471089,0.14418691,0.14582174
0.123003356,0.13137367,0.1570972,0.16187038,0.1141229,0.1251948,0.15354046,0.13153358,0.11193884,0.110182196,0.12960693,0.13522415,0.14146256,0.17031778,0.11787159,0.13451572,0.14080854,0.2440591,0.1274396,0.13086376,0.2488449,0.13108957,0.134278,0.15237017,0.13096482
0.14216769,0.12039744,0.3003796,0.12526105,0.17095664,0.14774925,0.12508246,0.15039077,0.15058155,0.14659944,0.12809512,0.14275114,0.15264408,0.16462553,0.13370816,0.11987217,0.15506193,0.14125645,0.1254167,0.10276354,0.099847235,0.11001395,0.10855821,0.25985423,0.11177108
0.123363286,0.13689564,0.1329171,0.089333564,0.10041388,0.13066404,0.12846686,0.12337744,0.12677796,0.10971934,0.12530653,0.11834303,0.13333258,0.104156695,0.115650386,0.12874584,0.13050747,0.14085898,0.12968397,0.09836715,0.12223292,0.12719724,0.10823861,0.11680235,0.12541562
0.1708162,0.15103939,0.13772218,0.12570244,0.12580329,0.1736693,0.17638151,0.17661858,0.15159547,0.13489565,0.17575507,0.18162802,0.17625505,0.14865765,0.16101348,0.14219743,0.17142503,0.13082302,0.14183931,0.15479228,0.13630894,0.16330755,0.14950277,0.13226034,0.1564186
0.16835445,0.13641103,0.11492998,0.11426835,0.12408119,0.1629984,0.17523032,0.16175851,0.15351316,0.11725575,0.18824428,0.1741571,0.16737258,0.11732817,0.39488935,0.3766755,0.16807383,0.14497781,0.14174649,0.15530133,0.1985539,0.17386805,0.17542644,0.1771998,0.17844015
0.20540175,0.14549689,0.12939662,0.18604082,0.17606354,0.18925487,0.22320284,0.2028864,0.18664569,0.14558782,0.20788036,0.19563462,0.19708613,0.16773883,0.15078434,0.17032775,0.2009953,0.14457867,0.18373135,0.16335301,0.14589804,0.18480393,0.19053215,0.14349517,0.15719926
0.15520822,0.3909192,0.49114883,0.28327838,0.17408775,0.15301138,0.17164363,0.17485902,0.14920667,0.16864868,0.17378664,0.17969242,0.17742693,0.16738409,0.17937523,0.18006337,0.1822601,0.17038049,0.42715418,0.17323509,0.14853442,0.18382347,0.16775905,0.21898757,0.20918094
0.18077043,0.15880568,0.16788253,0.14365585,0.16263139,0.1745069,0.17835945,0.18853341,0.15624148,0.14653547,0.19761439,0.2108606,0.20325126,0.21572585,0.2152008,0.20884484,0.21152143,0.14770702,0.2125983,0.19996178,0.17994551,0.22342971,0.20397574,0.22760823,0.21528168
0.13307568,0.11409733,0.10328627,0.1250878,0.35091257,0.11534081,0.12208078,0.14452307,0.117970586,0.13297999,0.1359579,0.13459146,0.12612754,0.14750667,0.14309485,0.13934977,0.12411188,0.1140164,0.13070805,0.12660949,0.11520176,0.115545355,0.124319114,0.10450903,0.13181837
0.2073644,0.16877085,0.14093986,0.1452077,0.16107157,0.18857025,0.23684074,0.21918479,0.12851538,0.35605666,0.24802507,0.18877648,0.19924714,0.16372749,0.1376577,0.17976807,0.21395929,0.1556047,0.16750245,0.4830954,0.19338705,0.20166431,0.17178681,0.16275403,0.14246191
0.15588097,0.44231632,0.11242294,0.13077268,0.122160085,0.12465233,0.14647478,0.1479641,0.11705787,0.11114271,0.14602004,0.11842237,0.12684287,0.124190666,0.10308794,0.120737076,0.12456488,0.17100649,0.12540136,0.12645715,0.16476455,0.13995764,0.14424226,0.16576621,0.12154993
0.15233545,0.15274633,0.1563375,0.13291241,0.1247346,0.15717117,0.15761869,0.15627779,0.14667347,0.12167628,0.16689661,0.16579351,0.16508408,0.14144403,0.12746295,0.13903548,0.1591281,0.16026714,0.14785305,0.1425154,0.15478453,0.16171755,0.14775883,0.14931998,0.15270218
0.14908682,0.11067951,0.13335823,0.12268751,0.11848427,0.120598376,0.13466677,0.12017958,0.11205444,0.11265809,0.12566233,0.14089303,0.13399068,0.10971568,0.11827194,0.12581131,0.12053317,0.082338914,0.10774341,0.12877634,0.09054452,0.10369679,0.09161206,0.11661259,0.12517178
0.13872916,0.12670352,0.10884992,0.11514908,0.118353896,0.13861302,0.14754942,0.13852613,0.12161527,0.11247117,0.13461775,0.1363839,0.1385222,0.14044711,0.14295952,0.13536441,0.14988196,0.105045155,0.1314175,0.1294208,0.2612801,0.12467858,0.12130801,0.13194032,0.15946041
0.12915161,0.12993717,0.108387396,0.09497447,0.11084442,0.13389596,0.13583584,0.12471144,0.115699485,0.10548191,0.14975235,0.13803264,0.14837116,0.14192498,0.12309507,0.15227407,0.14868693,0.13038607,0.12526159,0.14853112,0.16345453,0.1551495,0.12341951,0.122230716,0.12216475
0.14603235,0.13190985,0.14541972,0.10644751,0.13971978,0.42566514,0.18643208,0.18506062,0.576434,0.15168177,0.19131666,0.18100242,0.19241522,0.18159218,0.24287644,0.24822338,0.21879819,0.15501441,0.17584449,0.17460327,0.18053299,0.20741709,0.18871455,0.22534259,0.2018087
0.14925814,0.11482261,0.11543734,0.12922,0.11356566,0.13274615,0.14082925,0.14964789,0.12707031,0.12660234,0.13359241,0.14798208,0.13882643,0.11435445,0.14575523,0.12308619,0.13697942,0.10951533,0.13371658,0.12346223,0.11095646,0.1223017,0.10474629,0.11268209,0.11462
0.13426194,0.13172138,0.13305596,0.48144516,0.13767718,0.13201639,0.14688312,0.14149135,0.13688527,0.11166293,0.14029573,0.15315636,0.14527184,0.11996533,0.14003104,0.13664314,0.14338611,0.13429815,0.1606214,0.12956491,0.14898278,0.14308345,0.1490073,0.15136902,0.13989483
0.11524531,0.087681495,0.09036734,0.113987595,0.21244766,0.10752236,0.118234366,0.12968206,0.10028964,0.44127434,0.13040484,0.13041432,0.12496647,0.105068676,0.1300502,0.11990122,0.11348934,0.10507848,0.11293103,0.113843165,0.11510709,0.12317321,0.11941268,0.13126117,0.13183855
0.17676091,0.18036819,0.15894751,0.14494394,0.14746447,0.17941605,0.17998177,0.17783059,0.15287626,0.13149193,0.1877427,0.17211065,0.15600035,0.1505039,0.1765397,0.18134753,0.17787237,0.13267003,0.14766805,0.17229329,0.18725339,0.17554715,0.17209914,0.14267184,0.15188698
0.22844161,0.19402549,0.22015494,0.18120101,0.22093225,0.21609943,0.2409216,0.23245308,0.19468814,0.18281187,0.24756604,0.24742618,0.23597355,0.19406667,0.19362798,0.22049545,0.2504472,0.19701366,0.22043565,0.1925884,0.20996176,0.24266815,0.2243218,0.2563407,0.23939021
0.13175797,0.1157324,0.1325993,0.09899968,0.109359406,0.1264633,0.14107707,0.14926802,0.12093452,0.1142987,0.13978301,0.14998676,0.15335566,0.15754576,0.18204708,0.16109629,0.14590268,0.14167856,0.161453,0.17774259,0.17503119,0.1849997,0.3377237,0.21334258,0.20724808
0.18834548,0.1731168,0.1759564,0.17245494,0.17640483,0.17708339,0.16430098,0.20226543,0.18423523,0.15846762,0.1797508,0.19799809,0.187949,0.4057379,0.16937724,0.1551937,0.19636932,0.19434251,0.17433931,0.16466212,0.1590108,0.1705012,0.15964556,0.17521061,0.17189747
