0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.019467331,-0.02324217,-0.00047757753,0.007706437,-0.088280804,0.031461067,0.008212313,-0.013226094,-0.0071790395,0.0139895305,0.055565365,-0.07225005,0.07730601,0.012934461,0.022785556,-0.034295518,0.03789008,0.005547339,-0.016085807,0.08403974,0.0456282,0.04985088,0.054105636,0.03837606,-0.04636292,0.0023379747,0.009614807,-0.014614721,-0.091225386,0.0022339325,-0.0827742,0.07019538,0.03454808,-0.046924908,-0.021878324,-0.033425108,-0.0036928812,0.089999974,0.038102556,0.010995033,-0.020902636,-0.028271,0.0051197815,0.029912509,-0.025909133,0.026714094,0.0030506197,0.017547276,-0.014121731,-0.07941829,-0.14166561,-0.05337587,0.029812807,-0.105986685,-0.01208721,0.028006056,0.023826223,0.00025562203,0.0014528026,0.012447432,0.006927196,-0.045778513,-0.013202635,0.035481025
-0.37371826,-0.49456236,-0.22521544,-0.22889276,-0.16474883,-0.12936588,-0.159558,-0.28840086,0.03155782,0.15239583,0.20352386,0.19041136,0.16146746,0.25526008,0.16768962,-0.012826799,-0.14415413,-0.3525306,-0.122089304,0.05670521,-0.062104717,-0.3223972,0.006123903,0.045663368,-0.17037605,-0.14043838,-0.2208718,-0.29172575,-0.08522713,-0.09311582,-0.08988715,-0.12297201,0.087052666,-0.16726969,-0.42094642,0.02228679,0.15247555,0.054978374,0.16838753,0.4740446,-0.29239598,-0.060636323,-0.028942203,0.01268146,-0.20075561,-0.06985873,-0.020528063,-0.28024617,-0.1907581,-0.19539922,-0.59936595,-0.071902335,0.0024139436,-0.1508379,-0.20883,-0.28266564,0.11324651,0.022502236,-0.01238743,0.05498293,0.00029646195,-0.050780427,0.0070732688,0.16086109
-1.2994539,-1.4662038,-1.04127,-1.0230393,-0.77322334,-0.9536609,-0.48584798,-1.0894,0.121950254,0.79763526,0.8129445,0.92054796,0.62879395,1.1116471,0.764799,0.12165308,-0.5527487,-1.0015092,-0.35898793,-0.028035954,-0.68112594,-0.87027705,-0.25701573,-0.04822708,-0.7057863,-0.2673108,-0.4973128,-0.65545374,-0.25229195,-0.3626871,-0.22692773,-0.5532595,0.26296878,-0.5347049,-0.924619,0.2819397,0.21334006,0.12128051,0.68348473,1.2523162,-0.6033172,-0.2200049,-0.023841359,-0.14123131,-0.60342073,-0.07219059,-0.15286843,-0.878128,-0.4550398,-0.35992572,-0.84962183,-0.27018282,-0.3069934,-0.15020555,-0.45393914,-1.0079445,0.33870387,0.09815188,0.1506518,0.30172837,-0.025658123,0.09383287,0.1484223,0.49571475
-2.1216846,-2.04492,-2.0682876,-1.8375983,-1.5907173,-1.8991129,-1.2376246,-1.7366852,0.28381786,1.5133592,1.7168627,1.7361689,1.267575,1.9137102,1.5625261,0.28745458,-0.67508537,-1.4154522,-0.37800515,-0.37311572,-1.2017684,-1.3887258,-0.79953307,-0.40904763,-1.0084379,-0.16685984,-0.43663636,-1.0730315,-0.63596445,-0.6554349,-0.4158071,-0.61980474,0.7535015,-0.8189318,-1.142154,0.74296194,0.5783963,0.55287004,1.6339147,1.9705294,-0.49816608,-0.28209987,0.030335732,-0.11122284,-0.56693083,0.2523974,-0.27392885,-1.2543086,-0.18924515,-0.29636106,-0.61152744,-0.49521527,-0.4871727,-0.03141062,-0.31391743,-1.4204245,0.7415388,0.26330215,0.4212761,0.6406283,0.15457277,0.41165742,0.36098474,0.72703457
-2.1683464,-1.9591141,-2.5951514,-2.101542,-2.0156953,-2.3974311,-1.3218356,-1.9559762,0.6102167,1.8336985,1.7584006,1.9868699,1.9005878,2.0601566,2.004601,0.49542862,-0.72885126,-1.5256556,-0.4588696,-0.7491772,-1.2263385,-1.5822037,-1.3094838,-0.5205469,-1.0341996,0.20592205,-0.06425003,-0.9209744,-0.74680096,-0.96032614,-0.4416967,-0.22836083,1.3500171,-0.7236049,-0.91483986,0.9209355,0.94123894,0.8165845,2.0217357,2.2569127,0.27963173,0.029228475,0.16790077,0.29917148,0.043476082,0.6698551,-0.122661896,-0.7652185,0.2536457,0.08434607,-0.0435176,-0.57054037,-0.1100619,0.53267854,0.03138901,-1.1352789,1.1146457,0.43177846,0.700565,0.78999835,0.5590176,0.8768904,0.5949896,0.6603521
-1.5761682,-1.1220459,-2.1752472,-1.6257929,-1.8395846,-2.1440454,-0.55049765,-1.4934415,0.9543728,1.4900795,1.137583,1.907314,1.8483355,1.7891145,2.1257331,0.79456776,-1.0045675,-1.3892063,-0.3179456,-1.0250354,-1.1704522,-1.4732289,-1.5528313,-0.46008122,-0.7707892,0.732148,0.42181224,-0.4682144,-0.74329764,-1.0366663,-0.2093808,-0.25820127,1.736482,-0.39056846,-0.31905952,1.2690636,0.93221384,0.96522146,1.9860083,2.3449,1.0919712,0.532226,0.44715688,1.0488997,0.8181381,1.11115,0.40642422,0.22988819,0.57652295,0.6338858,0.74695784,-0.15426241,0.603199,1.1122457,0.5423375,-0.6049396,1.1911438,0.70711803,1.0606987,0.97752404,0.6878881,1.0776027,0.9069551,0.625959
-0.9354048,-0.028229142,-1.4608366,-0.666472,-1.1428368,-1.4439764,0.08061545,-0.5817185,1.1071385,1.1518599,0.21678232,1.5342282,1.0870876,1.0403513,1.8546567,0.97070277,-1.2132586,-1.0379806,-0.3002945,-1.0728769,-0.8096686,-1.1152732,-1.546506,-0.5870823,-0.2580307,1.2528945,0.97871685,0.028782373,-0.5278098,-0.96302456,0.058430843,-0.27201045,1.8669634,0.23160776,0.5498902,1.5097373,1.1470945,1.1884342,1.8252059,1.9915937,1.6856363,1.0106518,0.84930706,1.7220973,1.611766,1.3538967,1.0300851,1.1914506,1.0619382,1.0685803,1.7731106,0.566384,1.3814623,1.4463631,1.2340047,0.035691153,0.84047294,0.999691,1.3362031,1.1741574,0.62464696,0.76412386,1.1695366,0.599413
-0.2787705,0.92380637,-0.6996598,0.5018479,-0.36052048,-0.7931683,0.5408518,0.40776753,1.1189058,0.78166926,-0.33403248,0.7924497,0.26027352,0.20754643,1.2651514,0.9880156,-1.3063698,-0.44329906,-0.56204766,-1.036285,-0.36776584,-0.5710114,-1.2705339,-0.6562092,0.107706696,1.4957545,1.3421831,0.6809758,-0.23014612,-0.703157,0.25004017,0.059929676,1.707598,0.97774184,1.4300992,1.4821087,1.1418569,1.4467709,1.2944131,1.1488699,2.144917,1.3598943,1.19497,2.1733947,2.0943942,1.4732115,1.4331107,1.863086,1.8293186,1.4914023,2.373725,1.3082994,1.8316085,1.7762139,1.8589796,0.7289517,0.28577065,1.2844727,1.3573133,1.1249254,0.18828599,0.4201289,1.3497052,0.20188932
0.6538366,1.5717492,0.056041636,1.4899365,0.40020835,-0.012206048,1.4955335,1.3279004,0.9793751,0.32540235,-0.7012883,-0.08880721,-0.21090741,-0.41888893,0.54130036,0.8879691,-1.0730803,0.1403864,-0.7305389,-0.9440879,-0.058435984,0.13928832,-0.75626236,-0.7926448,0.4419054,1.3996645,1.5265161,1.1891162,0.03900459,-0.23024163,0.2748473,0.7411523,1.5514109,1.7722422,1.9591297,1.1623964,0.8658577,1.6236459,0.59996516,0.9846887,2.137353,1.5312797,1.3823353,2.0856,2.1448781,1.381945,1.5844911,2.0115967,2.4749062,1.8539703,2.2584863,1.8120912,2.1456664,2.2192776,2.321833,1.2003717,-0.44086882,1.3486004,1.0688708,0.8594356,-0.350461,0.26740435,1.1582929,-0.4525095
1.5808702,2.1010718,0.68785095,2.2450607,0.9990935,0.6951457,2.2642565,2.1327443,0.71793497,-0.38653642,-1.1126021,-0.73194116,-0.7547874,-0.8500995,-0.15012912,0.7808037,-0.8130235,0.41601226,-0.71411264,-0.87667096,0.13908204,0.61077875,-0.13779312,-1.0123966,0.54506654,1.0036883,1.3015965,1.265203,0.1458882,-0.03804235,0.2421917,0.55711025,1.4298172,2.247323,2.370592,0.8976323,0.7750823,1.4737515,-0.11584653,1.1026084,1.5353354,1.3810894,1.3759387,1.6702883,1.7785195,0.97160506,1.4765842,1.4670507,2.418299,2.0549638,1.8210461,2.1967509,2.4901586,1.8278397,2.353953,1.4588755,-0.9776073,1.1092907,0.49613798,0.3676399,-0.9085956,-0.027299631,0.66603494,-0.7618043
